,0
6140,6.0
6141,6.0
6142,6.0
6143,6.0
6144,6.0
6145,6.0
6146,6.0
6147,6.0
6148,6.0
6149,6.0
6150,6.0
6151,6.0
6152,6.0
6153,6.0
6154,6.0
6155,6.0
6156,6.0
6157,6.0
6158,6.0
6159,6.0
6160,6.0
6161,6.0
6162,6.0
6163,6.0
6164,6.0
6165,6.0
6166,1.0
6167,1.0
6168,1.0
6169,1.0
6170,1.0
6171,1.0
6172,1.0
6173,1.0
6174,1.0
6175,1.0
6176,1.0
6177,1.0
6178,1.0
6179,1.0
6180,1.0
6181,1.0
6182,1.0
6183,1.0
6184,1.0
6185,1.0
6186,1.0
6187,1.0
6188,1.0
6189,1.0
6190,1.0
6191,1.0
6192,1.0
6193,1.0
6194,1.0
6195,3.0
6196,3.0
6197,3.0
6198,3.0
6199,3.0
6200,3.0
6201,3.0
6202,3.0
6203,3.0
6204,3.0
6205,3.0
6206,3.0
6207,3.0
6208,3.0
6209,3.0
6210,3.0
6211,3.0
6212,3.0
6213,3.0
6214,3.0
6215,3.0
6216,3.0
6217,2.0
6218,2.0
6219,2.0
6220,2.0
6221,2.0
6222,2.0
6223,2.0
6224,2.0
6225,2.0
6226,2.0
6227,2.0
6228,2.0
6229,2.0
6230,2.0
6231,2.0
6232,2.0
6233,2.0
6234,2.0
6235,2.0
6236,2.0
6237,2.0
6238,2.0
6239,2.0
6240,2.0
6241,2.0
6242,2.0
6243,5.0
6244,5.0
6245,5.0
6246,5.0
6247,5.0
6248,5.0
6249,5.0
6250,5.0
6251,5.0
6252,5.0
6253,5.0
6254,5.0
6255,5.0
6256,5.0
6257,5.0
6258,5.0
6259,5.0
6260,5.0
6261,5.0
6262,5.0
6263,5.0
6264,5.0
6265,5.0
6266,5.0
6267,5.0
6268,5.0
6269,5.0
6270,5.0
6271,5.0
6272,5.0
6273,5.0
6274,5.0
6275,5.0
6276,5.0
6277,5.0
6278,5.0
6279,5.0
6280,5.0
6281,5.0
6282,5.0
6283,5.0
6284,5.0
6285,5.0
6286,4.0
6287,4.0
6288,4.0
6289,4.0
6290,4.0
6291,4.0
6292,4.0
6293,4.0
6294,4.0
6295,4.0
6296,4.0
6297,4.0
6298,4.0
6299,4.0
6300,4.0
6301,4.0
6302,4.0
6303,4.0
6304,4.0
6305,4.0
6306,4.0
6307,4.0
6308,4.0
6309,4.0
6310,4.0
6311,4.0
6312,4.0
6313,4.0
6314,4.0
6315,4.0
6316,4.0
6317,4.0
6318,4.0
6319,4.0
6320,4.0
6321,4.0
6322,4.0
6323,4.0
6324,4.0
6325,4.0
6326,4.0
6327,4.0
6328,4.0
6329,6.0
6330,6.0
6331,6.0
6332,6.0
6333,6.0
6334,6.0
6335,6.0
6336,6.0
6337,6.0
6338,6.0
6339,6.0
6340,6.0
6341,6.0
6342,6.0
6343,6.0
6344,6.0
6345,6.0
6346,6.0
6347,6.0
6348,6.0
6349,6.0
6350,6.0
6351,6.0
6352,6.0
6353,6.0
6354,6.0
6355,6.0
6356,6.0
6357,6.0
6358,6.0
6359,6.0
6360,6.0
6361,6.0
6362,6.0
6363,6.0
6364,6.0
6365,6.0
6366,6.0
6367,6.0
6368,6.0
6369,6.0
6370,6.0
6371,1.0
6372,1.0
6373,1.0
6374,1.0
6375,1.0
6376,1.0
6377,1.0
6378,1.0
6379,1.0
6380,1.0
6381,1.0
6382,1.0
6383,1.0
6384,1.0
6385,1.0
6386,1.0
6387,1.0
6388,1.0
6389,1.0
6390,1.0
6391,1.0
6392,1.0
6393,1.0
6394,1.0
6395,1.0
6396,1.0
6397,1.0
6398,1.0
6399,3.0
6400,3.0
6401,3.0
6402,3.0
6403,3.0
6404,3.0
6405,3.0
6406,3.0
6407,2.0
6408,2.0
6409,2.0
6410,2.0
6411,2.0
6412,2.0
6413,2.0
6414,2.0
6415,2.0
6416,3.0
6417,3.0
6418,3.0
6419,3.0
6420,3.0
6421,3.0
6422,3.0
6423,3.0
6424,3.0
6425,3.0
6426,3.0
6427,3.0
6428,3.0
6429,3.0
6430,3.0
6431,3.0
6432,2.0
6433,2.0
6434,2.0
6435,2.0
6436,2.0
6437,2.0
6438,2.0
6439,2.0
6440,2.0
6441,2.0
6442,2.0
6443,2.0
6444,2.0
6445,2.0
6446,2.0
6447,2.0
6448,2.0
6449,2.0
6450,2.0
6451,5.0
6452,5.0
6453,5.0
6454,5.0
6455,5.0
6456,5.0
6457,5.0
6458,5.0
6459,5.0
6460,5.0
6461,5.0
6462,5.0
6463,5.0
6464,5.0
6465,5.0
6466,5.0
6467,5.0
6468,5.0
6469,5.0
6470,5.0
6471,5.0
6472,5.0
6473,5.0
6474,5.0
6475,5.0
6476,5.0
6477,5.0
6478,5.0
6479,5.0
6480,5.0
6481,5.0
6482,5.0
6483,5.0
6484,5.0
6485,5.0
6486,5.0
6487,4.0
6488,4.0
6489,4.0
6490,4.0
6491,4.0
6492,4.0
6493,4.0
6494,4.0
6495,4.0
6496,4.0
6497,4.0
6498,4.0
6499,4.0
6500,4.0
6501,4.0
6502,4.0
6503,4.0
6504,4.0
6505,4.0
6506,4.0
6507,4.0
6508,4.0
6509,4.0
6510,4.0
6511,4.0
6512,4.0
6513,4.0
6514,4.0
6515,4.0
6516,6.0
6517,6.0
6518,6.0
6519,6.0
6520,6.0
6521,6.0
6522,6.0
6523,6.0
6524,6.0
6525,6.0
6526,6.0
6527,6.0
6528,6.0
6529,6.0
6530,6.0
6531,6.0
6532,6.0
6533,6.0
6534,6.0
6535,6.0
6536,6.0
6537,6.0
6538,6.0
6539,6.0
6540,6.0
6541,6.0
6542,6.0
6543,6.0
6544,6.0
6545,6.0
6546,6.0
6547,6.0
6548,6.0
6549,6.0
6550,6.0
6551,6.0
6552,6.0
6553,6.0
6554,1.0
6555,1.0
6556,1.0
6557,1.0
6558,1.0
6559,1.0
6560,1.0
6561,1.0
6562,1.0
6563,1.0
6564,1.0
6565,1.0
6566,1.0
6567,1.0
6568,1.0
6569,1.0
6570,1.0
6571,1.0
6572,1.0
6573,1.0
6574,1.0
6575,1.0
6576,1.0
6577,1.0
6578,1.0
6579,1.0
6580,3.0
6581,3.0
6582,3.0
6583,3.0
6584,3.0
6585,3.0
6586,3.0
6587,3.0
6588,3.0
6589,3.0
6590,3.0
6591,3.0
6592,3.0
6593,3.0
6594,3.0
6595,3.0
6596,3.0
6597,3.0
6598,3.0
6599,3.0
6600,3.0
6601,3.0
6602,2.0
6603,2.0
6604,2.0
6605,2.0
6606,2.0
6607,2.0
6608,2.0
6609,2.0
6610,2.0
6611,2.0
6612,2.0
6613,2.0
6614,2.0
6615,2.0
6616,2.0
6617,2.0
6618,2.0
6619,2.0
6620,2.0
6621,2.0
6622,2.0
6623,2.0
6624,2.0
6625,5.0
6626,5.0
6627,5.0
6628,5.0
6629,5.0
6630,5.0
6631,5.0
6632,5.0
6633,5.0
6634,5.0
6635,5.0
6636,5.0
6637,5.0
6638,5.0
6639,5.0
6640,5.0
6641,5.0
6642,5.0
6643,5.0
6644,5.0
6645,5.0
6646,5.0
6647,5.0
6648,5.0
6649,5.0
6650,5.0
6651,5.0
6652,5.0
6653,5.0
6654,5.0
6655,5.0
6656,4.0
6657,4.0
6658,4.0
6659,4.0
6660,4.0
6661,4.0
6662,4.0
6663,4.0
6664,4.0
6665,4.0
6666,4.0
6667,4.0
6668,4.0
6669,4.0
6670,4.0
6671,4.0
6672,4.0
6673,4.0
6674,4.0
6675,4.0
6676,4.0
6677,4.0
6678,4.0
6679,4.0
6680,4.0
6681,4.0
6682,4.0
6683,4.0
6684,6.0
6685,6.0
6686,6.0
6687,6.0
6688,6.0
6689,6.0
6690,6.0
6691,6.0
6692,6.0
6693,6.0
6694,6.0
6695,6.0
6696,6.0
6697,6.0
6698,6.0
6699,6.0
6700,6.0
6701,6.0
6702,6.0
6703,6.0
6704,6.0
6705,6.0
6706,6.0
6707,6.0
6708,6.0
6709,6.0
6710,6.0
6711,6.0
6712,6.0
6713,6.0
6714,6.0
6715,6.0
6716,6.0
6717,6.0
6718,6.0
6719,6.0
6720,6.0
6721,6.0
6722,6.0
6723,6.0
6724,1.0
6725,1.0
6726,1.0
6727,1.0
6728,1.0
6729,1.0
6730,1.0
6731,1.0
6732,1.0
6733,1.0
6734,1.0
6735,1.0
6736,1.0
6737,1.0
6738,1.0
6739,1.0
6740,1.0
6741,1.0
6742,1.0
6743,1.0
6744,1.0
6745,1.0
6746,1.0
6747,1.0
6748,1.0
6749,1.0
6750,3.0
6751,3.0
6752,3.0
6753,3.0
6754,3.0
6755,3.0
6756,3.0
6757,3.0
6758,3.0
6759,3.0
6760,3.0
6761,3.0
6762,3.0
6763,3.0
6764,3.0
6765,3.0
6766,3.0
6767,3.0
6768,3.0
6769,3.0
6770,3.0
6771,3.0
6772,3.0
6773,3.0
6774,2.0
6775,2.0
6776,2.0
6777,2.0
6778,2.0
6779,2.0
6780,2.0
6781,2.0
6782,2.0
6783,2.0
6784,2.0
6785,2.0
6786,2.0
6787,2.0
6788,2.0
6789,2.0
6790,2.0
6791,2.0
6792,2.0
6793,2.0
6794,2.0
6795,2.0
6796,2.0
6797,2.0
6798,2.0
6799,5.0
6800,5.0
6801,5.0
6802,5.0
6803,5.0
6804,5.0
6805,5.0
6806,5.0
6807,5.0
6808,5.0
6809,5.0
6810,5.0
6811,5.0
6812,5.0
6813,5.0
6814,5.0
6815,5.0
6816,5.0
6817,5.0
6818,5.0
6819,5.0
6820,5.0
6821,5.0
6822,5.0
6823,5.0
6824,5.0
6825,5.0
6826,5.0
6827,5.0
6828,5.0
6829,5.0
6830,5.0
6831,5.0
6832,5.0
6833,4.0
6834,4.0
6835,4.0
6836,4.0
6837,4.0
6838,4.0
6839,4.0
6840,4.0
6841,4.0
6842,4.0
6843,4.0
6844,4.0
6845,4.0
6846,4.0
6847,4.0
6848,4.0
6849,4.0
6850,4.0
6851,4.0
6852,4.0
6853,4.0
6854,4.0
6855,4.0
6856,4.0
6857,4.0
6858,4.0
6859,4.0
6860,4.0
6861,4.0
6862,4.0
6863,4.0
6864,4.0
6865,6.0
6866,6.0
6867,6.0
6868,6.0
6869,6.0
6870,6.0
6871,6.0
6872,6.0
6873,6.0
6874,6.0
6875,6.0
6876,6.0
6877,6.0
6878,6.0
6879,6.0
6880,6.0
6881,6.0
6882,6.0
6883,6.0
6884,6.0
6885,6.0
6886,6.0
6887,6.0
6888,6.0
6889,6.0
6890,6.0
6891,6.0
6892,6.0
6893,6.0
6894,1.0
6895,1.0
6896,1.0
6897,1.0
6898,1.0
6899,1.0
6900,1.0
6901,1.0
6902,1.0
6903,1.0
6904,1.0
6905,1.0
6906,1.0
6907,1.0
6908,1.0
6909,1.0
6910,1.0
6911,1.0
6912,1.0
6913,1.0
6914,1.0
6915,1.0
6916,1.0
6917,1.0
6918,1.0
6919,1.0
6920,1.0
6921,3.0
6922,3.0
6923,3.0
6924,3.0
6925,3.0
6926,3.0
6927,3.0
6928,3.0
6929,3.0
6930,3.0
6931,3.0
6932,3.0
6933,3.0
6934,3.0
6935,3.0
6936,3.0
6937,3.0
6938,3.0
6939,3.0
6940,3.0
6941,3.0
6942,3.0
6943,3.0
6944,3.0
6945,2.0
6946,2.0
6947,2.0
6948,2.0
6949,2.0
6950,2.0
6951,2.0
6952,2.0
6953,2.0
6954,2.0
6955,2.0
6956,2.0
6957,2.0
6958,2.0
6959,2.0
6960,2.0
6961,2.0
6962,2.0
6963,2.0
6964,2.0
6965,2.0
6966,2.0
6967,2.0
6968,2.0
6969,5.0
6970,5.0
6971,5.0
6972,5.0
6973,5.0
6974,5.0
6975,5.0
6976,5.0
6977,5.0
6978,5.0
6979,5.0
6980,5.0
6981,5.0
6982,5.0
6983,5.0
6984,5.0
6985,5.0
6986,5.0
6987,5.0
6988,5.0
6989,5.0
6990,5.0
6991,5.0
6992,5.0
6993,5.0
6994,5.0
6995,5.0
6996,4.0
6997,4.0
6998,4.0
6999,4.0
7000,4.0
7001,4.0
7002,4.0
7003,4.0
7004,4.0
7005,4.0
7006,4.0
7007,4.0
7008,4.0
7009,4.0
7010,4.0
7011,4.0
7012,4.0
7013,4.0
7014,4.0
7015,4.0
7016,4.0
7017,4.0
7018,4.0
7019,4.0
7020,4.0
7021,4.0
7022,4.0
7023,4.0
7024,4.0
7025,4.0
7026,4.0
7027,4.0
7028,6.0
7029,6.0
7030,6.0
7031,6.0
7032,6.0
7033,6.0
7034,6.0
7035,6.0
7036,6.0
7037,6.0
7038,6.0
7039,6.0
7040,6.0
7041,6.0
7042,6.0
7043,6.0
7044,6.0
7045,6.0
7046,6.0
7047,6.0
7048,6.0
7049,6.0
7050,6.0
7051,6.0
7052,6.0
7053,6.0
7054,6.0
7055,6.0
7056,6.0
7057,6.0
7058,6.0
7059,6.0
7060,6.0
7061,6.0
7062,6.0
7063,6.0
7064,6.0
7065,6.0
7066,1.0
7067,1.0
7068,1.0
7069,1.0
7070,1.0
7071,1.0
7072,1.0
7073,1.0
7074,1.0
7075,1.0
7076,1.0
7077,1.0
7078,1.0
7079,1.0
7080,1.0
7081,1.0
7082,1.0
7083,1.0
7084,1.0
7085,1.0
7086,1.0
7087,1.0
7088,1.0
7089,1.0
7090,1.0
7091,1.0
7092,1.0
7093,1.0
7094,1.0
7095,1.0
7096,1.0
7097,1.0
7098,1.0
7099,3.0
7100,3.0
7101,3.0
7102,3.0
7103,3.0
7104,3.0
7105,3.0
7106,3.0
7107,3.0
7108,3.0
7109,3.0
7110,3.0
7111,3.0
7112,3.0
7113,3.0
7114,3.0
7115,3.0
7116,3.0
7117,3.0
7118,3.0
7119,3.0
7120,3.0
7121,3.0
7122,2.0
7123,2.0
7124,2.0
7125,2.0
7126,2.0
7127,2.0
7128,2.0
7129,2.0
7130,2.0
7131,2.0
7132,2.0
7133,2.0
7134,2.0
7135,2.0
7136,2.0
7137,2.0
7138,2.0
7139,2.0
7140,2.0
7141,2.0
7142,2.0
7143,2.0
7144,2.0
7145,2.0
7146,3.0
7147,3.0
7148,3.0
7149,3.0
7150,3.0
7151,3.0
7152,3.0
7153,3.0
7154,3.0
7155,3.0
7156,3.0
7157,2.0
7158,2.0
7159,2.0
7160,2.0
7161,2.0
7162,2.0
7163,2.0
7164,2.0
7165,2.0
7166,2.0
7167,2.0
7168,5.0
7169,5.0
7170,5.0
7171,5.0
7172,5.0
7173,5.0
7174,5.0
7175,5.0
7176,5.0
7177,5.0
7178,5.0
7179,5.0
7180,5.0
7181,5.0
7182,5.0
7183,5.0
7184,5.0
7185,5.0
7186,5.0
7187,5.0
7188,5.0
7189,5.0
7190,5.0
7191,5.0
7192,5.0
7193,5.0
7194,5.0
7195,5.0
7196,5.0
7197,5.0
7198,5.0
7199,5.0
7200,4.0
7201,4.0
7202,4.0
7203,4.0
7204,4.0
7205,4.0
7206,4.0
7207,4.0
7208,4.0
7209,4.0
7210,4.0
7211,4.0
7212,4.0
7213,4.0
7214,4.0
7215,4.0
7216,4.0
7217,4.0
7218,4.0
7219,4.0
7220,4.0
7221,4.0
7222,4.0
7223,4.0
7224,4.0
7225,4.0
7226,4.0
7227,4.0
7228,4.0
7229,4.0
7230,6.0
7231,6.0
7232,6.0
7233,6.0
7234,6.0
7235,6.0
7236,6.0
7237,6.0
7238,6.0
7239,6.0
7240,6.0
7241,6.0
7242,6.0
7243,6.0
7244,6.0
7245,6.0
7246,6.0
7247,6.0
7248,6.0
7249,6.0
7250,6.0
7251,6.0
7252,6.0
7253,6.0
7254,6.0
7255,6.0
7256,6.0
7257,6.0
7258,6.0
7259,6.0
7260,6.0
7261,6.0
7262,1.0
7263,1.0
7264,1.0
7265,1.0
7266,1.0
7267,1.0
7268,1.0
7269,1.0
7270,1.0
7271,1.0
7272,1.0
7273,1.0
7274,1.0
7275,1.0
7276,1.0
7277,1.0
7278,1.0
7279,1.0
7280,1.0
7281,1.0
7282,1.0
7283,1.0
7284,1.0
7285,1.0
7286,1.0
7287,1.0
7288,1.0
7289,1.0
7290,1.0
7291,1.0
7292,1.0
7293,1.0
7294,3.0
7295,3.0
7296,3.0
7297,3.0
7298,3.0
7299,3.0
7300,3.0
7301,3.0
7302,3.0
7303,3.0
7304,3.0
7305,3.0
7306,3.0
7307,3.0
7308,3.0
7309,3.0
7310,3.0
7311,3.0
7312,3.0
7313,3.0
7314,3.0
7315,3.0
7316,3.0
7317,3.0
7318,3.0
7319,3.0
7320,3.0
7321,3.0
7322,2.0
7323,2.0
7324,2.0
7325,2.0
7326,2.0
7327,2.0
7328,2.0
7329,2.0
7330,2.0
7331,2.0
7332,2.0
7333,2.0
7334,2.0
7335,2.0
7336,2.0
7337,2.0
7338,2.0
7339,2.0
7340,2.0
7341,2.0
7342,2.0
7343,2.0
7344,2.0
7345,2.0
7346,2.0
7347,2.0
7348,2.0
7349,2.0
7350,2.0
7351,2.0
